,frame,cell number,voltage,resistance,current,power,temperature_1,temperature_2
5257,752,cell_1,3.2800000000000002,0.324,9.574,186.50152,36.2,38.6
5258,752,cell_2,3.2600000000000002,0.325,9.574,186.50152,36.2,38.6
5259,752,cell_3,3.23,0.322,9.574,186.50152,36.2,38.6
5260,752,cell_4,3.1550000000000002,0.322,9.574,186.50152,36.2,38.6
5261,752,cell_5,3.2800000000000002,0.327,9.574,186.50152,36.2,38.6
5262,752,cell_6,3.275,0.327,9.574,186.50152,36.2,38.6
5263,752,cell_average,3.2466666666666666,0.3245,9.574,186.50152,36.2,38.6
5264,753,cell_1,3.212,0.324,10.274000000000001,199.192312,36.2,38.6
5265,753,cell_2,3.263,0.325,10.274000000000001,199.192312,36.2,38.6
5266,753,cell_3,3.225,0.322,10.274000000000001,199.192312,36.2,38.6
5267,753,cell_4,3.141,0.322,10.274000000000001,199.192312,36.2,38.6
5268,753,cell_5,3.266,0.327,10.274000000000001,199.192312,36.2,38.6
5269,753,cell_6,3.281,0.327,10.274000000000001,199.192312,36.2,38.6
5270,753,cell_average,3.231333333333333,0.3245,10.274000000000001,199.192312,36.2,38.6
5271,754,cell_1,3.212,0.324,10.274000000000001,199.192312,36.2,38.6
5272,754,cell_2,3.263,0.325,10.274000000000001,199.192312,36.2,38.6
5273,754,cell_3,3.225,0.322,10.274000000000001,199.192312,36.2,38.6
5274,754,cell_4,3.141,0.322,10.274000000000001,199.192312,36.2,38.6
5275,754,cell_5,3.266,0.327,10.274000000000001,199.192312,36.2,38.6
5276,754,cell_6,3.281,0.327,10.274000000000001,199.192312,36.2,38.6
5277,754,cell_average,3.231333333333333,0.3245,10.274000000000001,199.192312,36.2,38.6
5278,755,cell_1,3.265,0.324,9.107,176.85794,36.2,38.6
5279,755,cell_2,3.218,0.325,9.107,176.85794,36.2,38.6
5280,755,cell_3,3.242,0.322,9.107,176.85794,36.2,38.6
5281,755,cell_4,3.1470000000000002,0.322,9.107,176.85794,36.2,38.6
5282,755,cell_5,3.2600000000000002,0.327,9.107,176.85794,36.2,38.6
5283,755,cell_6,3.2880000000000003,0.327,9.107,176.85794,36.2,38.6
5284,755,cell_average,3.236666666666667,0.3245,9.107,176.85794,36.2,38.6
5285,756,cell_1,3.265,0.324,10.197000000000001,198.02574000000004,36.300000000000004,38.7
5286,756,cell_2,3.218,0.325,10.197000000000001,198.02574000000004,36.300000000000004,38.7
5287,756,cell_3,3.242,0.322,10.197000000000001,198.02574000000004,36.300000000000004,38.7
5288,756,cell_4,3.1470000000000002,0.322,10.197000000000001,198.02574000000004,36.300000000000004,38.7
5289,756,cell_5,3.2600000000000002,0.327,10.197000000000001,198.02574000000004,36.300000000000004,38.7
5290,756,cell_6,3.2880000000000003,0.327,10.197000000000001,198.02574000000004,36.300000000000004,38.7
5291,756,cell_average,3.236666666666667,0.3245,10.197000000000001,198.02574000000004,36.300000000000004,38.7
5292,757,cell_1,3.2720000000000002,0.324,9.574,186.93235,36.300000000000004,38.7
5293,757,cell_2,3.2800000000000002,0.325,9.574,186.93235,36.300000000000004,38.7
5294,757,cell_3,3.279,0.322,9.574,186.93235,36.300000000000004,38.7
5295,757,cell_4,3.119,0.322,9.574,186.93235,36.300000000000004,38.7
5296,757,cell_5,3.289,0.327,9.574,186.93235,36.300000000000004,38.7
5297,757,cell_6,3.286,0.327,9.574,186.93235,36.300000000000004,38.7
5298,757,cell_average,3.254166666666667,0.3245,9.574,186.93235,36.300000000000004,38.7
5299,758,cell_1,3.2720000000000002,0.324,10.664,208.21460000000002,36.300000000000004,38.7
5300,758,cell_2,3.2800000000000002,0.325,10.664,208.21460000000002,36.300000000000004,38.7
5301,758,cell_3,3.279,0.322,10.664,208.21460000000002,36.300000000000004,38.7
5302,758,cell_4,3.119,0.322,10.664,208.21460000000002,36.300000000000004,38.7
5303,758,cell_5,3.289,0.327,10.664,208.21460000000002,36.300000000000004,38.7
5304,758,cell_6,3.286,0.327,10.664,208.21460000000002,36.300000000000004,38.7
5305,758,cell_average,3.254166666666667,0.3245,10.664,208.21460000000002,36.300000000000004,38.7
5306,759,cell_1,3.298,0.324,10.197000000000001,199.33095600000004,36.4,38.7
5307,759,cell_2,3.305,0.325,10.197000000000001,199.33095600000004,36.4,38.7
5308,759,cell_3,3.305,0.322,10.197000000000001,199.33095600000004,36.4,38.7
5309,759,cell_4,3.145,0.322,10.197000000000001,199.33095600000004,36.4,38.7
5310,759,cell_5,3.235,0.327,10.197000000000001,199.33095600000004,36.4,38.7
5311,759,cell_6,3.2600000000000002,0.327,10.197000000000001,199.33095600000004,36.4,38.7
5312,759,cell_average,3.2580000000000005,0.3245,10.197000000000001,199.33095600000004,36.4,38.7
5313,760,cell_1,3.298,0.324,10.197000000000001,199.33095600000004,36.4,38.7
5314,760,cell_2,3.305,0.325,10.197000000000001,199.33095600000004,36.4,38.7
5315,760,cell_3,3.305,0.322,10.197000000000001,199.33095600000004,36.4,38.7
5316,760,cell_4,3.145,0.322,10.197000000000001,199.33095600000004,36.4,38.7
5317,760,cell_5,3.235,0.327,10.197000000000001,199.33095600000004,36.4,38.7
5318,760,cell_6,3.2600000000000002,0.327,10.197000000000001,199.33095600000004,36.4,38.7
5319,760,cell_average,3.2580000000000005,0.3245,10.197000000000001,199.33095600000004,36.4,38.7
5320,761,cell_1,3.298,0.324,7.316,143.78866399999998,36.4,38.7
5321,761,cell_2,3.3240000000000003,0.325,7.316,143.78866399999998,36.4,38.7
5322,761,cell_3,3.3160000000000003,0.322,7.316,143.78866399999998,36.4,38.7
5323,761,cell_4,3.184,0.322,7.316,143.78866399999998,36.4,38.7
5324,761,cell_5,3.258,0.327,7.316,143.78866399999998,36.4,38.7
5325,761,cell_6,3.274,0.327,7.316,143.78866399999998,36.4,38.7
5326,761,cell_average,3.2756666666666665,0.3245,7.316,143.78866399999998,36.4,38.7
5327,762,cell_1,3.298,0.324,9.885,194.27979,36.4,38.7
5328,762,cell_2,3.3240000000000003,0.325,9.885,194.27979,36.4,38.7
5329,762,cell_3,3.3160000000000003,0.322,9.885,194.27979,36.4,38.7
5330,762,cell_4,3.184,0.322,9.885,194.27979,36.4,38.7
5331,762,cell_5,3.258,0.327,9.885,194.27979,36.4,38.7
5332,762,cell_6,3.274,0.327,9.885,194.27979,36.4,38.7
5333,762,cell_average,3.2756666666666665,0.3245,9.885,194.27979,36.4,38.7
5334,763,cell_1,3.294,0.324,8.562,167.789514,36.4,38.800000000000004
5335,763,cell_2,3.271,0.325,8.562,167.789514,36.4,38.800000000000004
5336,763,cell_3,3.3160000000000003,0.322,8.562,167.789514,36.4,38.800000000000004
5337,763,cell_4,3.184,0.322,8.562,167.789514,36.4,38.800000000000004
5338,763,cell_5,3.258,0.327,8.562,167.789514,36.4,38.800000000000004
5339,763,cell_6,3.274,0.327,8.562,167.789514,36.4,38.800000000000004
5340,763,cell_average,3.266166666666667,0.3245,8.562,167.789514,36.4,38.800000000000004
5341,764,cell_1,3.294,0.324,10.586,207.453842,36.4,38.800000000000004
5342,764,cell_2,3.271,0.325,10.586,207.453842,36.4,38.800000000000004
5343,764,cell_3,3.3160000000000003,0.322,10.586,207.453842,36.4,38.800000000000004
5344,764,cell_4,3.184,0.322,10.586,207.453842,36.4,38.800000000000004
5345,764,cell_5,3.258,0.327,10.586,207.453842,36.4,38.800000000000004
5346,764,cell_6,3.274,0.327,10.586,207.453842,36.4,38.800000000000004
5347,764,cell_average,3.266166666666667,0.3245,10.586,207.453842,36.4,38.800000000000004
5348,765,cell_1,3.294,0.324,9.963000000000001,197.08806600000003,36.4,38.800000000000004
5349,765,cell_2,3.315,0.325,9.963000000000001,197.08806600000003,36.4,38.800000000000004
5350,765,cell_3,3.3200000000000003,0.322,9.963000000000001,197.08806600000003,36.4,38.800000000000004
5351,765,cell_4,3.223,0.322,9.963000000000001,197.08806600000003,36.4,38.800000000000004
5352,765,cell_5,3.319,0.327,9.963000000000001,197.08806600000003,36.4,38.800000000000004
5353,765,cell_6,3.311,0.327,9.963000000000001,197.08806600000003,36.4,38.800000000000004
5354,765,cell_average,3.297,0.3245,9.963000000000001,197.08806600000003,36.4,38.800000000000004
5355,766,cell_1,3.294,0.324,9.652000000000001,190.935864,36.5,38.900000000000006
5356,766,cell_2,3.315,0.325,9.652000000000001,190.935864,36.5,38.900000000000006
5357,766,cell_3,3.3200000000000003,0.322,9.652000000000001,190.935864,36.5,38.900000000000006
5358,766,cell_4,3.223,0.322,9.652000000000001,190.935864,36.5,38.900000000000006
5359,766,cell_5,3.319,0.327,9.652000000000001,190.935864,36.5,38.900000000000006
5360,766,cell_6,3.311,0.327,9.652000000000001,190.935864,36.5,38.900000000000006
5361,766,cell_average,3.297,0.3245,9.652000000000001,190.935864,36.5,38.900000000000006
5362,767,cell_1,3.244,0.324,9.652000000000001,190.472568,36.5,38.900000000000006
5363,767,cell_2,3.317,0.325,9.652000000000001,190.472568,36.5,38.900000000000006
5364,767,cell_3,3.3200000000000003,0.322,9.652000000000001,190.472568,36.5,38.900000000000006
5365,767,cell_4,3.223,0.322,9.652000000000001,190.472568,36.5,38.900000000000006
5366,767,cell_5,3.319,0.327,9.652000000000001,190.472568,36.5,38.900000000000006
5367,767,cell_6,3.311,0.327,9.652000000000001,190.472568,36.5,38.900000000000006
5368,767,cell_average,3.2889999999999997,0.3245,9.652000000000001,190.472568,36.5,38.900000000000006
5369,768,cell_1,3.244,0.324,9.885,195.07058999999998,36.5,38.900000000000006
5370,768,cell_2,3.317,0.325,9.885,195.07058999999998,36.5,38.900000000000006
5371,768,cell_3,3.3200000000000003,0.322,9.885,195.07058999999998,36.5,38.900000000000006
5372,768,cell_4,3.223,0.322,9.885,195.07058999999998,36.5,38.900000000000006
5373,768,cell_5,3.319,0.327,9.885,195.07058999999998,36.5,38.900000000000006
5374,768,cell_6,3.311,0.327,9.885,195.07058999999998,36.5,38.900000000000006
5375,768,cell_average,3.2889999999999997,0.3245,9.885,195.07058999999998,36.5,38.900000000000006
5376,769,cell_1,3.244,0.324,10.741,208.84800400000003,36.5,39.0
5377,769,cell_2,3.237,0.325,10.741,208.84800400000003,36.5,39.0
5378,769,cell_3,3.294,0.322,10.741,208.84800400000003,36.5,39.0
5379,769,cell_4,3.156,0.322,10.741,208.84800400000003,36.5,39.0
5380,769,cell_5,3.277,0.327,10.741,208.84800400000003,36.5,39.0
5381,769,cell_6,3.236,0.327,10.741,208.84800400000003,36.5,39.0
5382,769,cell_average,3.2406666666666673,0.3245,10.741,208.84800400000003,36.5,39.0
5383,770,cell_1,3.244,0.324,9.963000000000001,193.72057200000003,36.5,39.0
5384,770,cell_2,3.237,0.325,9.963000000000001,193.72057200000003,36.5,39.0
5385,770,cell_3,3.294,0.322,9.963000000000001,193.72057200000003,36.5,39.0
5386,770,cell_4,3.156,0.322,9.963000000000001,193.72057200000003,36.5,39.0
5387,770,cell_5,3.277,0.327,9.963000000000001,193.72057200000003,36.5,39.0
5388,770,cell_6,3.236,0.327,9.963000000000001,193.72057200000003,36.5,39.0
5389,770,cell_average,3.2406666666666673,0.3245,9.963000000000001,193.72057200000003,36.5,39.0
5390,771,cell_1,3.251,0.324,9.807,191.19727200000003,36.5,39.0
5391,771,cell_2,3.282,0.325,9.807,191.19727200000003,36.5,39.0
5392,771,cell_3,3.294,0.322,9.807,191.19727200000003,36.5,39.0
5393,771,cell_4,3.156,0.322,9.807,191.19727200000003,36.5,39.0
5394,771,cell_5,3.277,0.327,9.807,191.19727200000003,36.5,39.0
5395,771,cell_6,3.236,0.327,9.807,191.19727200000003,36.5,39.0
5396,771,cell_average,3.249333333333334,0.3245,9.807,191.19727200000003,36.5,39.0
5397,772,cell_1,3.251,0.324,10.119,197.28002400000003,36.5,39.1
5398,772,cell_2,3.282,0.325,10.119,197.28002400000003,36.5,39.1
5399,772,cell_3,3.294,0.322,10.119,197.28002400000003,36.5,39.1
5400,772,cell_4,3.156,0.322,10.119,197.28002400000003,36.5,39.1
5401,772,cell_5,3.277,0.327,10.119,197.28002400000003,36.5,39.1
5402,772,cell_6,3.236,0.327,10.119,197.28002400000003,36.5,39.1
5403,772,cell_average,3.249333333333334,0.3245,10.119,197.28002400000003,36.5,39.1
5404,773,cell_1,3.251,0.324,10.119,198.069306,36.5,39.1
5405,773,cell_2,3.282,0.325,10.119,198.069306,36.5,39.1
5406,773,cell_3,3.291,0.322,10.119,198.069306,36.5,39.1
5407,773,cell_4,3.201,0.322,10.119,198.069306,36.5,39.1
5408,773,cell_5,3.302,0.327,10.119,198.069306,36.5,39.1
5409,773,cell_6,3.247,0.327,10.119,198.069306,36.5,39.1
5410,773,cell_average,3.2623333333333338,0.3245,10.119,198.069306,36.5,39.1
5411,774,cell_1,3.251,0.324,9.574,187.401476,36.6,39.1
5412,774,cell_2,3.282,0.325,9.574,187.401476,36.6,39.1
5413,774,cell_3,3.291,0.322,9.574,187.401476,36.6,39.1
5414,774,cell_4,3.201,0.322,9.574,187.401476,36.6,39.1
5415,774,cell_5,3.302,0.327,9.574,187.401476,36.6,39.1
5416,774,cell_6,3.247,0.327,9.574,187.401476,36.6,39.1
5417,774,cell_average,3.2623333333333338,0.3245,9.574,187.401476,36.6,39.1
5418,775,cell_1,3.254,0.324,9.652000000000001,189.06337600000003,36.6,39.1
5419,775,cell_2,3.286,0.325,9.652000000000001,189.06337600000003,36.6,39.1
5420,775,cell_3,3.298,0.322,9.652000000000001,189.06337600000003,36.6,39.1
5421,775,cell_4,3.201,0.322,9.652000000000001,189.06337600000003,36.6,39.1
5422,775,cell_5,3.302,0.327,9.652000000000001,189.06337600000003,36.6,39.1
5423,775,cell_6,3.247,0.327,9.652000000000001,189.06337600000003,36.6,39.1
5424,775,cell_average,3.264666666666667,0.3245,9.652000000000001,189.06337600000003,36.6,39.1
5425,776,cell_1,3.254,0.324,10.274000000000001,201.853278,36.6,39.2
5426,776,cell_2,3.286,0.325,10.274000000000001,201.853278,36.6,39.2
5427,776,cell_3,3.305,0.322,10.274000000000001,201.853278,36.6,39.2
5428,776,cell_4,3.186,0.322,10.274000000000001,201.853278,36.6,39.2
5429,776,cell_5,3.314,0.327,10.274000000000001,201.853278,36.6,39.2
5430,776,cell_6,3.302,0.327,10.274000000000001,201.853278,36.6,39.2
5431,776,cell_average,3.2744999999999997,0.3245,10.274000000000001,201.853278,36.6,39.2
5432,777,cell_1,3.254,0.324,9.807,192.96253200000004,36.6,39.2
5433,777,cell_2,3.286,0.325,9.807,192.96253200000004,36.6,39.2
5434,777,cell_3,3.305,0.322,9.807,192.96253200000004,36.6,39.2
5435,777,cell_4,3.215,0.322,9.807,192.96253200000004,36.6,39.2
5436,777,cell_5,3.314,0.327,9.807,192.96253200000004,36.6,39.2
5437,777,cell_6,3.302,0.327,9.807,192.96253200000004,36.6,39.2
5438,777,cell_average,3.2793333333333337,0.3245,9.807,192.96253200000004,36.6,39.2
5439,778,cell_1,3.241,0.324,10.664,209.249008,36.6,39.2
5440,778,cell_2,3.254,0.325,10.664,209.249008,36.6,39.2
5441,778,cell_3,3.2960000000000003,0.322,10.664,209.249008,36.6,39.2
5442,778,cell_4,3.215,0.322,10.664,209.249008,36.6,39.2
5443,778,cell_5,3.314,0.327,10.664,209.249008,36.6,39.2
5444,778,cell_6,3.302,0.327,10.664,209.249008,36.6,39.2
5445,778,cell_average,3.2703333333333333,0.3245,10.664,209.249008,36.6,39.2
5446,779,cell_1,3.241,0.324,10.664,209.249008,36.6,39.2
5447,779,cell_2,3.254,0.325,10.664,209.249008,36.6,39.2
5448,779,cell_3,3.2960000000000003,0.322,10.664,209.249008,36.6,39.2
5449,779,cell_4,3.215,0.322,10.664,209.249008,36.6,39.2
5450,779,cell_5,3.314,0.327,10.664,209.249008,36.6,39.2
5451,779,cell_6,3.302,0.327,10.664,209.249008,36.6,39.2
5452,779,cell_average,3.2703333333333333,0.3245,10.664,209.249008,36.6,39.2
5453,780,cell_1,3.241,0.324,9.885,191.83819499999998,36.6,39.300000000000004
5454,780,cell_2,3.254,0.325,9.885,191.83819499999998,36.6,39.300000000000004
5455,780,cell_3,3.2600000000000002,0.322,9.885,191.83819499999998,36.6,39.300000000000004
5456,780,cell_4,3.184,0.322,9.885,191.83819499999998,36.6,39.300000000000004
5457,780,cell_5,3.255,0.327,9.885,191.83819499999998,36.6,39.300000000000004
5458,780,cell_6,3.213,0.327,9.885,191.83819499999998,36.6,39.300000000000004
5459,780,cell_average,3.2345,0.3245,9.885,191.83819499999998,36.6,39.300000000000004
5460,781,cell_1,3.241,0.324,9.262,179.747634,36.6,39.300000000000004
5461,781,cell_2,3.254,0.325,9.262,179.747634,36.6,39.300000000000004
5462,781,cell_3,3.2600000000000002,0.322,9.262,179.747634,36.6,39.300000000000004
5463,781,cell_4,3.184,0.322,9.262,179.747634,36.6,39.300000000000004
5464,781,cell_5,3.255,0.327,9.262,179.747634,36.6,39.300000000000004
5465,781,cell_6,3.213,0.327,9.262,179.747634,36.6,39.300000000000004
5466,781,cell_average,3.2345,0.3245,9.262,179.747634,36.6,39.300000000000004
5467,782,cell_1,3.31,0.324,9.418000000000001,184.48920200000003,36.6,39.400000000000006
5468,782,cell_2,3.314,0.325,9.418000000000001,184.48920200000003,36.6,39.400000000000006
5469,782,cell_3,3.313,0.322,9.418000000000001,184.48920200000003,36.6,39.400000000000006
5470,782,cell_4,3.184,0.322,9.418000000000001,184.48920200000003,36.6,39.400000000000006
5471,782,cell_5,3.255,0.327,9.418000000000001,184.48920200000003,36.6,39.400000000000006
5472,782,cell_6,3.213,0.327,9.418000000000001,184.48920200000003,36.6,39.400000000000006
5473,782,cell_average,3.2648333333333337,0.3245,9.418000000000001,184.48920200000003,36.6,39.400000000000006
5474,783,cell_1,3.31,0.324,8.64,169.24896000000004,36.7,39.400000000000006
5475,783,cell_2,3.314,0.325,8.64,169.24896000000004,36.7,39.400000000000006
5476,783,cell_3,3.313,0.322,8.64,169.24896000000004,36.7,39.400000000000006
5477,783,cell_4,3.184,0.322,8.64,169.24896000000004,36.7,39.400000000000006
5478,783,cell_5,3.255,0.327,8.64,169.24896000000004,36.7,39.400000000000006
5479,783,cell_6,3.213,0.327,8.64,169.24896000000004,36.7,39.400000000000006
5480,783,cell_average,3.2648333333333337,0.3245,8.64,169.24896000000004,36.7,39.400000000000006
5481,784,cell_1,3.31,0.324,9.574,186.300466,36.7,39.400000000000006
5482,784,cell_2,3.302,0.325,9.574,186.300466,36.7,39.400000000000006
5483,784,cell_3,3.302,0.322,9.574,186.300466,36.7,39.400000000000006
5484,784,cell_4,3.1,0.322,9.574,186.300466,36.7,39.400000000000006
5485,784,cell_5,3.19,0.327,9.574,186.300466,36.7,39.400000000000006
5486,784,cell_6,3.255,0.327,9.574,186.300466,36.7,39.400000000000006
5487,784,cell_average,3.2431666666666668,0.3245,9.574,186.300466,36.7,39.400000000000006
5488,785,cell_1,3.31,0.324,9.574,186.300466,36.7,39.400000000000006
5489,785,cell_2,3.302,0.325,9.574,186.300466,36.7,39.400000000000006
5490,785,cell_3,3.302,0.322,9.574,186.300466,36.7,39.400000000000006
5491,785,cell_4,3.1,0.322,9.574,186.300466,36.7,39.400000000000006
5492,785,cell_5,3.19,0.327,9.574,186.300466,36.7,39.400000000000006
5493,785,cell_6,3.255,0.327,9.574,186.300466,36.7,39.400000000000006
5494,785,cell_average,3.2431666666666668,0.3245,9.574,186.300466,36.7,39.400000000000006
5495,786,cell_1,3.223,0.324,10.586,204.860272,36.7,39.5
5496,786,cell_2,3.282,0.325,10.586,204.860272,36.7,39.5
5497,786,cell_3,3.302,0.322,10.586,204.860272,36.7,39.5
5498,786,cell_4,3.1,0.322,10.586,204.860272,36.7,39.5
5499,786,cell_5,3.19,0.327,10.586,204.860272,36.7,39.5
5500,786,cell_6,3.255,0.327,10.586,204.860272,36.7,39.5
5501,786,cell_average,3.2253333333333334,0.3245,10.586,204.860272,36.7,39.5
5502,787,cell_1,3.223,0.324,9.885,191.29452,36.7,39.5
5503,787,cell_2,3.282,0.325,9.885,191.29452,36.7,39.5
5504,787,cell_3,3.302,0.322,9.885,191.29452,36.7,39.5
5505,787,cell_4,3.1,0.322,9.885,191.29452,36.7,39.5
5506,787,cell_5,3.19,0.327,9.885,191.29452,36.7,39.5
5507,787,cell_6,3.255,0.327,9.885,191.29452,36.7,39.5
5508,787,cell_average,3.2253333333333334,0.3245,9.885,191.29452,36.7,39.5
5509,788,cell_1,3.223,0.324,10.664,208.075968,36.7,39.5
5510,788,cell_2,3.281,0.325,10.664,208.075968,36.7,39.5
5511,788,cell_3,3.281,0.322,10.664,208.075968,36.7,39.5
5512,788,cell_4,3.189,0.322,10.664,208.075968,36.7,39.5
5513,788,cell_5,3.2920000000000003,0.327,10.664,208.075968,36.7,39.5
5514,788,cell_6,3.246,0.327,10.664,208.075968,36.7,39.5
5515,788,cell_average,3.2520000000000002,0.3245,10.664,208.075968,36.7,39.5
5516,789,cell_1,3.223,0.324,8.173,159.471576,36.7,39.6
5517,789,cell_2,3.281,0.325,8.173,159.471576,36.7,39.6
5518,789,cell_3,3.281,0.322,8.173,159.471576,36.7,39.6
5519,789,cell_4,3.189,0.322,8.173,159.471576,36.7,39.6
5520,789,cell_5,3.2920000000000003,0.327,8.173,159.471576,36.7,39.6
5521,789,cell_6,3.246,0.327,8.173,159.471576,36.7,39.6
5522,789,cell_average,3.2520000000000002,0.3245,8.173,159.471576,36.7,39.6
5523,790,cell_1,3.313,0.324,9.496,186.45396000000002,36.7,39.6
5524,790,cell_2,3.314,0.325,9.496,186.45396000000002,36.7,39.6
5525,790,cell_3,3.281,0.322,9.496,186.45396000000002,36.7,39.6
5526,790,cell_4,3.189,0.322,9.496,186.45396000000002,36.7,39.6
5527,790,cell_5,3.2920000000000003,0.327,9.496,186.45396000000002,36.7,39.6
5528,790,cell_6,3.246,0.327,9.496,186.45396000000002,36.7,39.6
5529,790,cell_average,3.2725000000000004,0.3245,9.496,186.45396000000002,36.7,39.6
5530,791,cell_1,3.313,0.324,9.496,185.323936,36.7,39.6
5531,791,cell_2,3.225,0.325,9.496,185.323936,36.7,39.6
5532,791,cell_3,3.251,0.322,9.496,185.323936,36.7,39.6
5533,791,cell_4,3.189,0.322,9.496,185.323936,36.7,39.6
5534,791,cell_5,3.2920000000000003,0.327,9.496,185.323936,36.7,39.6
5535,791,cell_6,3.246,0.327,9.496,185.323936,36.7,39.6
5536,791,cell_average,3.2526666666666664,0.3245,9.496,185.323936,36.7,39.6
5537,792,cell_1,3.313,0.324,9.963000000000001,193.20249600000002,36.800000000000004,39.6
5538,792,cell_2,3.225,0.325,9.963000000000001,193.20249600000002,36.800000000000004,39.6
5539,792,cell_3,3.254,0.322,9.963000000000001,193.20249600000002,36.800000000000004,39.6
5540,792,cell_4,3.14,0.322,9.963000000000001,193.20249600000002,36.800000000000004,39.6
5541,792,cell_5,3.23,0.327,9.963000000000001,193.20249600000002,36.800000000000004,39.6
5542,792,cell_6,3.23,0.327,9.963000000000001,193.20249600000002,36.800000000000004,39.6
5543,792,cell_average,3.2319999999999998,0.3245,9.963000000000001,193.20249600000002,36.800000000000004,39.6
5544,793,cell_1,3.313,0.324,10.274000000000001,199.79847800000002,36.800000000000004,39.6
5545,793,cell_2,3.2800000000000002,0.325,10.274000000000001,199.79847800000002,36.800000000000004,39.6
5546,793,cell_3,3.254,0.322,10.274000000000001,199.79847800000002,36.800000000000004,39.6
5547,793,cell_4,3.14,0.322,10.274000000000001,199.79847800000002,36.800000000000004,39.6
5548,793,cell_5,3.23,0.327,10.274000000000001,199.79847800000002,36.800000000000004,39.6
5549,793,cell_6,3.23,0.327,10.274000000000001,199.79847800000002,36.800000000000004,39.6
5550,793,cell_average,3.2411666666666665,0.3245,10.274000000000001,199.79847800000002,36.800000000000004,39.6
5551,794,cell_1,3.313,0.324,10.352,201.315344,36.800000000000004,39.6
5552,794,cell_2,3.2800000000000002,0.325,10.352,201.315344,36.800000000000004,39.6
5553,794,cell_3,3.254,0.322,10.352,201.315344,36.800000000000004,39.6
5554,794,cell_4,3.14,0.322,10.352,201.315344,36.800000000000004,39.6
5555,794,cell_5,3.23,0.327,10.352,201.315344,36.800000000000004,39.6
5556,794,cell_6,3.23,0.327,10.352,201.315344,36.800000000000004,39.6
5557,794,cell_average,3.2411666666666665,0.3245,10.352,201.315344,36.800000000000004,39.6
5558,795,cell_1,3.257,0.324,9.34,182.95192,36.800000000000004,39.7
5559,795,cell_2,3.2520000000000002,0.325,9.34,182.95192,36.800000000000004,39.7
5560,795,cell_3,3.2960000000000003,0.322,9.34,182.95192,36.800000000000004,39.7
5561,795,cell_4,3.206,0.322,9.34,182.95192,36.800000000000004,39.7
5562,795,cell_5,3.3000000000000003,0.327,9.34,182.95192,36.800000000000004,39.7
5563,795,cell_6,3.277,0.327,9.34,182.95192,36.800000000000004,39.7
5564,795,cell_average,3.264666666666667,0.3245,9.34,182.95192,36.800000000000004,39.7
5565,796,cell_1,3.257,0.324,9.652000000000001,189.80658000000003,36.800000000000004,39.7
5566,796,cell_2,3.314,0.325,9.652000000000001,189.80658000000003,36.800000000000004,39.7
5567,796,cell_3,3.311,0.322,9.652000000000001,189.80658000000003,36.800000000000004,39.7
5568,796,cell_4,3.206,0.322,9.652000000000001,189.80658000000003,36.800000000000004,39.7
5569,796,cell_5,3.3000000000000003,0.327,9.652000000000001,189.80658000000003,36.800000000000004,39.7
5570,796,cell_6,3.277,0.327,9.652000000000001,189.80658000000003,36.800000000000004,39.7
5571,796,cell_average,3.2775,0.3245,9.652000000000001,189.80658000000003,36.800000000000004,39.7
5572,797,cell_1,3.283,0.324,9.652000000000001,187.113672,36.800000000000004,39.7
5573,797,cell_2,3.238,0.325,9.652000000000001,187.113672,36.800000000000004,39.7
5574,797,cell_3,3.2520000000000002,0.322,9.652000000000001,187.113672,36.800000000000004,39.7
5575,797,cell_4,3.105,0.322,9.652000000000001,187.113672,36.800000000000004,39.7
5576,797,cell_5,3.253,0.327,9.652000000000001,187.113672,36.800000000000004,39.7
5577,797,cell_6,3.255,0.327,9.652000000000001,187.113672,36.800000000000004,39.7
5578,797,cell_average,3.231,0.3245,9.652000000000001,187.113672,36.800000000000004,39.7
5579,798,cell_1,3.283,0.324,9.262,179.414202,36.9,39.7
5580,798,cell_2,3.251,0.325,9.262,179.414202,36.9,39.7
5581,798,cell_3,3.224,0.322,9.262,179.414202,36.9,39.7
5582,798,cell_4,3.105,0.322,9.262,179.414202,36.9,39.7
5583,798,cell_5,3.253,0.327,9.262,179.414202,36.9,39.7
5584,798,cell_6,3.255,0.327,9.262,179.414202,36.9,39.7
5585,798,cell_average,3.2285,0.3245,9.262,179.414202,36.9,39.7
5586,799,cell_1,3.2640000000000002,0.324,8.251,161.72785100000002,36.9,39.800000000000004
5587,799,cell_2,3.257,0.325,8.251,161.72785100000002,36.9,39.800000000000004
5588,799,cell_3,3.2920000000000003,0.322,8.251,161.72785100000002,36.9,39.800000000000004
5589,799,cell_4,3.185,0.322,8.251,161.72785100000002,36.9,39.800000000000004
5590,799,cell_5,3.306,0.327,8.251,161.72785100000002,36.9,39.800000000000004
5591,799,cell_6,3.297,0.327,8.251,161.72785100000002,36.9,39.800000000000004
5592,799,cell_average,3.266833333333334,0.3245,8.251,161.72785100000002,36.9,39.800000000000004
5593,800,cell_1,3.2640000000000002,0.324,8.64,169.20576,36.9,39.800000000000004
5594,800,cell_2,3.243,0.325,8.64,169.20576,36.9,39.800000000000004
5595,800,cell_3,3.2600000000000002,0.322,8.64,169.20576,36.9,39.800000000000004
5596,800,cell_4,3.214,0.322,8.64,169.20576,36.9,39.800000000000004
5597,800,cell_5,3.306,0.327,8.64,169.20576,36.9,39.800000000000004
5598,800,cell_6,3.297,0.327,8.64,169.20576,36.9,39.800000000000004
