,frame,cell number,voltage,resistance,current,power
9521,1361,cell_2,3.212,0.317,7.706,144.618502
9522,1361,cell_3,3.201,0.314,7.706,144.618502
9523,1361,cell_4,2.99,0.319,7.706,144.618502
9524,1361,cell_5,3.072,0.321,7.706,144.618502
9525,1361,cell_6,3.084,0.322,7.706,144.618502
9526,1361,cell_average,3.1278333333333332,0.3185,7.706,144.618502
9527,1362,cell_1,3.208,0.318,7.628,143.13942
9528,1362,cell_2,3.176,0.317,7.628,143.13942
9529,1362,cell_3,3.201,0.314,7.628,143.13942
9530,1362,cell_4,2.945,0.319,7.628,143.13942
9531,1362,cell_5,3.084,0.321,7.628,143.13942
9532,1362,cell_6,3.1510000000000002,0.322,7.628,143.13942
9533,1362,cell_average,3.1275,0.3185,7.628,143.13942
9534,1363,cell_1,3.208,0.318,10.119,189.883035
9535,1363,cell_2,3.176,0.317,10.119,189.883035
9536,1363,cell_3,3.201,0.314,10.119,189.883035
9537,1363,cell_4,2.945,0.319,10.119,189.883035
9538,1363,cell_5,3.084,0.321,10.119,189.883035
9539,1363,cell_6,3.1510000000000002,0.322,10.119,189.883035
9540,1363,cell_average,3.1275,0.3185,10.119,189.883035
9541,1364,cell_1,3.208,0.318,8.562,160.897104
9542,1364,cell_2,3.203,0.317,8.562,160.897104
9543,1364,cell_3,3.201,0.314,8.562,160.897104
9544,1364,cell_4,2.945,0.319,8.562,160.897104
9545,1364,cell_5,3.084,0.321,8.562,160.897104
9546,1364,cell_6,3.1510000000000002,0.322,8.562,160.897104
9547,1364,cell_average,3.132,0.3185,8.562,160.897104
9548,1365,cell_1,3.208,0.318,8.562,160.897104
9549,1365,cell_2,3.203,0.317,8.562,160.897104
9550,1365,cell_3,3.201,0.314,8.562,160.897104
9551,1365,cell_4,2.945,0.319,8.562,160.897104
9552,1365,cell_5,3.084,0.321,8.562,160.897104
9553,1365,cell_6,3.1510000000000002,0.322,8.562,160.897104
9554,1365,cell_average,3.132,0.3185,8.562,160.897104
9555,1366,cell_1,3.208,0.318,10.43,198.38903
9556,1366,cell_2,3.208,0.317,10.43,198.38903
9557,1366,cell_3,3.21,0.314,10.43,198.38903
9558,1366,cell_4,3.0620000000000003,0.319,10.43,198.38903
9559,1366,cell_5,3.158,0.321,10.43,198.38903
9560,1366,cell_6,3.1750000000000003,0.322,10.43,198.38903
9561,1366,cell_average,3.170166666666667,0.3185,10.43,198.38903
9562,1367,cell_1,3.208,0.318,8.017,152.491357
9563,1367,cell_2,3.208,0.317,8.017,152.491357
9564,1367,cell_3,3.21,0.314,8.017,152.491357
9565,1367,cell_4,3.0620000000000003,0.319,8.017,152.491357
9566,1367,cell_5,3.158,0.321,8.017,152.491357
9567,1367,cell_6,3.1750000000000003,0.322,8.017,152.491357
9568,1367,cell_average,3.170166666666667,0.3185,8.017,152.491357
9569,1368,cell_1,3.14,0.318,9.574,180.80498999999998
9570,1368,cell_2,3.142,0.317,9.574,180.80498999999998
9571,1368,cell_3,3.208,0.314,9.574,180.80498999999998
9572,1368,cell_4,3.0620000000000003,0.319,9.574,180.80498999999998
9573,1368,cell_5,3.158,0.321,9.574,180.80498999999998
9574,1368,cell_6,3.1750000000000003,0.322,9.574,180.80498999999998
9575,1368,cell_average,3.1474999999999995,0.3185,9.574,180.80498999999998
9576,1369,cell_1,3.14,0.318,8.017,151.40104499999998
9577,1369,cell_2,3.142,0.317,8.017,151.40104499999998
9578,1369,cell_3,3.208,0.314,8.017,151.40104499999998
9579,1369,cell_4,3.0620000000000003,0.319,8.017,151.40104499999998
9580,1369,cell_5,3.158,0.321,8.017,151.40104499999998
9581,1369,cell_6,3.1750000000000003,0.322,8.017,151.40104499999998
9582,1369,cell_average,3.1474999999999995,0.3185,8.017,151.40104499999998
9583,1370,cell_1,3.14,0.318,8.562,161.69337000000002
9584,1370,cell_2,3.142,0.317,8.562,161.69337000000002
9585,1370,cell_3,3.208,0.314,8.562,161.69337000000002
9586,1370,cell_4,3.065,0.319,8.562,161.69337000000002
9587,1370,cell_5,3.156,0.321,8.562,161.69337000000002
9588,1370,cell_6,3.174,0.322,8.562,161.69337000000002
9589,1370,cell_average,3.1475000000000004,0.3185,8.562,161.69337000000002
9590,1371,cell_1,3.14,0.318,7.706,145.52781000000002
9591,1371,cell_2,3.142,0.317,7.706,145.52781000000002
9592,1371,cell_3,3.208,0.314,7.706,145.52781000000002
9593,1371,cell_4,3.065,0.319,7.706,145.52781000000002
9594,1371,cell_5,3.156,0.321,7.706,145.52781000000002
9595,1371,cell_6,3.174,0.322,7.706,145.52781000000002
9596,1371,cell_average,3.1475000000000004,0.3185,7.706,145.52781000000002
9597,1372,cell_1,3.144,0.318,7.706,146.059524
9598,1372,cell_2,3.198,0.317,7.706,146.059524
9599,1372,cell_3,3.21,0.314,7.706,146.059524
9600,1372,cell_4,3.072,0.319,7.706,146.059524
9601,1372,cell_5,3.156,0.321,7.706,146.059524
9602,1372,cell_6,3.174,0.322,7.706,146.059524
9603,1372,cell_average,3.1590000000000003,0.3185,7.706,146.059524
9604,1373,cell_1,3.144,0.318,8.873,168.178842
9605,1373,cell_2,3.198,0.317,8.873,168.178842
9606,1373,cell_3,3.21,0.314,8.873,168.178842
9607,1373,cell_4,3.072,0.319,8.873,168.178842
9608,1373,cell_5,3.156,0.321,8.873,168.178842
9609,1373,cell_6,3.174,0.322,8.873,168.178842
9610,1373,cell_average,3.1590000000000003,0.3185,8.873,168.178842
9611,1374,cell_1,3.144,0.318,7.628,143.23095600000002
9612,1374,cell_2,3.198,0.317,7.628,143.23095600000002
9613,1374,cell_3,3.21,0.314,7.628,143.23095600000002
9614,1374,cell_4,2.999,0.319,7.628,143.23095600000002
9615,1374,cell_5,3.112,0.321,7.628,143.23095600000002
9616,1374,cell_6,3.114,0.322,7.628,143.23095600000002
9617,1374,cell_average,3.1295,0.3185,7.628,143.23095600000002
9618,1375,cell_1,3.144,0.318,10.352,194.37950400000003
9619,1375,cell_2,3.198,0.317,10.352,194.37950400000003
9620,1375,cell_3,3.21,0.314,10.352,194.37950400000003
9621,1375,cell_4,2.999,0.319,10.352,194.37950400000003
9622,1375,cell_5,3.112,0.321,10.352,194.37950400000003
9623,1375,cell_6,3.114,0.322,10.352,194.37950400000003
9624,1375,cell_average,3.1295,0.3185,10.352,194.37950400000003
9625,1376,cell_1,3.2,0.318,10.741,202.50007299999996
9626,1376,cell_2,3.198,0.317,10.741,202.50007299999996
9627,1376,cell_3,3.197,0.314,10.741,202.50007299999996
9628,1376,cell_4,3.032,0.319,10.741,202.50007299999996
9629,1376,cell_5,3.112,0.321,10.741,202.50007299999996
9630,1376,cell_6,3.114,0.322,10.741,202.50007299999996
9631,1376,cell_average,3.1421666666666663,0.3185,10.741,202.50007299999996
9632,1377,cell_1,3.2,0.318,8.017,151.14450099999996
9633,1377,cell_2,3.198,0.317,8.017,151.14450099999996
9634,1377,cell_3,3.197,0.314,8.017,151.14450099999996
9635,1377,cell_4,3.032,0.319,8.017,151.14450099999996
9636,1377,cell_5,3.112,0.321,8.017,151.14450099999996
9637,1377,cell_6,3.114,0.322,8.017,151.14450099999996
9638,1377,cell_average,3.1421666666666663,0.3185,8.017,151.14450099999996
9639,1378,cell_1,3.2,0.318,9.807,184.381407
9640,1378,cell_2,3.198,0.317,9.807,184.381407
9641,1378,cell_3,3.197,0.314,9.807,184.381407
9642,1378,cell_4,2.959,0.319,9.807,184.381407
9643,1378,cell_5,3.133,0.321,9.807,184.381407
9644,1378,cell_6,3.114,0.322,9.807,184.381407
9645,1378,cell_average,3.1334999999999997,0.3185,9.807,184.381407
9646,1379,cell_1,3.1310000000000002,0.318,8.718,163.11378000000002
9647,1379,cell_2,3.106,0.317,8.718,163.11378000000002
9648,1379,cell_3,3.189,0.314,8.718,163.11378000000002
9649,1379,cell_4,3.037,0.319,8.718,163.11378000000002
9650,1379,cell_5,3.133,0.321,8.718,163.11378000000002
9651,1379,cell_6,3.114,0.322,8.718,163.11378000000002
9652,1379,cell_average,3.1183333333333336,0.3185,8.718,163.11378000000002
9653,1380,cell_1,3.1310000000000002,0.318,7.939,148.213191
9654,1380,cell_2,3.106,0.317,7.939,148.213191
9655,1380,cell_3,3.148,0.314,7.939,148.213191
9656,1380,cell_4,3.037,0.319,7.939,148.213191
9657,1380,cell_5,3.133,0.321,7.939,148.213191
9658,1380,cell_6,3.114,0.322,7.939,148.213191
9659,1380,cell_average,3.1115,0.3185,7.939,148.213191
9660,1381,cell_1,3.1310000000000002,0.318,10.274000000000001,192.67859600000003
9661,1381,cell_2,3.106,0.317,10.274000000000001,192.67859600000003
9662,1381,cell_3,3.148,0.314,10.274000000000001,192.67859600000003
9663,1381,cell_4,3.056,0.319,10.274000000000001,192.67859600000003
9664,1381,cell_5,3.146,0.321,10.274000000000001,192.67859600000003
9665,1381,cell_6,3.1670000000000003,0.322,10.274000000000001,192.67859600000003
9666,1381,cell_average,3.125666666666667,0.3185,10.274000000000001,192.67859600000003
9667,1382,cell_1,3.1310000000000002,0.318,7.939,148.88800600000002
9668,1382,cell_2,3.106,0.317,7.939,148.88800600000002
9669,1382,cell_3,3.148,0.314,7.939,148.88800600000002
9670,1382,cell_4,3.056,0.319,7.939,148.88800600000002
9671,1382,cell_5,3.146,0.321,7.939,148.88800600000002
9672,1382,cell_6,3.1670000000000003,0.322,7.939,148.88800600000002
9673,1382,cell_average,3.125666666666667,0.3185,7.939,148.88800600000002
9674,1383,cell_1,3.1950000000000003,0.318,8.095,153.05216500000003
9675,1383,cell_2,3.201,0.317,8.095,153.05216500000003
9676,1383,cell_3,3.138,0.314,8.095,153.05216500000003
9677,1383,cell_4,3.06,0.319,8.095,153.05216500000003
9678,1383,cell_5,3.146,0.321,8.095,153.05216500000003
9679,1383,cell_6,3.1670000000000003,0.322,8.095,153.05216500000003
9680,1383,cell_average,3.151166666666667,0.3185,8.095,153.05216500000003
9681,1384,cell_1,3.1950000000000003,0.318,8.951,169.23655700000003
9682,1384,cell_2,3.201,0.317,8.951,169.23655700000003
9683,1384,cell_3,3.138,0.314,8.951,169.23655700000003
9684,1384,cell_4,3.06,0.319,8.951,169.23655700000003
9685,1384,cell_5,3.146,0.321,8.951,169.23655700000003
9686,1384,cell_6,3.1670000000000003,0.322,8.951,169.23655700000003
9687,1384,cell_average,3.151166666666667,0.3185,8.951,169.23655700000003
9688,1385,cell_1,3.1950000000000003,0.318,7.784,145.98113600000002
9689,1385,cell_2,3.201,0.317,7.784,145.98113600000002
9690,1385,cell_3,3.138,0.314,7.784,145.98113600000002
9691,1385,cell_4,2.942,0.319,7.784,145.98113600000002
9692,1385,cell_5,3.1310000000000002,0.321,7.784,145.98113600000002
9693,1385,cell_6,3.1470000000000002,0.322,7.784,145.98113600000002
9694,1385,cell_average,3.125666666666667,0.3185,7.784,145.98113600000002
9695,1386,cell_1,3.1950000000000003,0.318,9.652000000000001,181.01360800000003
9696,1386,cell_2,3.201,0.317,9.652000000000001,181.01360800000003
9697,1386,cell_3,3.138,0.314,9.652000000000001,181.01360800000003
9698,1386,cell_4,2.942,0.319,9.652000000000001,181.01360800000003
9699,1386,cell_5,3.1310000000000002,0.321,9.652000000000001,181.01360800000003
9700,1386,cell_6,3.1470000000000002,0.322,9.652000000000001,181.01360800000003
9701,1386,cell_average,3.125666666666667,0.3185,9.652000000000001,181.01360800000003
9702,1387,cell_1,3.107,0.318,8.484,158.633832
9703,1387,cell_2,3.157,0.317,8.484,158.633832
9704,1387,cell_3,3.1790000000000003,0.314,8.484,158.633832
9705,1387,cell_4,2.977,0.319,8.484,158.633832
9706,1387,cell_5,3.1310000000000002,0.321,8.484,158.633832
9707,1387,cell_6,3.1470000000000002,0.322,8.484,158.633832
9708,1387,cell_average,3.1163333333333334,0.3185,8.484,158.633832
9709,1388,cell_1,3.107,0.318,10.741,200.835218
9710,1388,cell_2,3.157,0.317,10.741,200.835218
9711,1388,cell_3,3.1790000000000003,0.314,10.741,200.835218
9712,1388,cell_4,2.977,0.319,10.741,200.835218
9713,1388,cell_5,3.1310000000000002,0.321,10.741,200.835218
9714,1388,cell_6,3.1470000000000002,0.322,10.741,200.835218
9715,1388,cell_average,3.1163333333333334,0.3185,10.741,200.835218
9716,1389,cell_1,3.107,0.318,9.262,173.912574
9717,1389,cell_2,3.157,0.317,9.262,173.912574
9718,1389,cell_3,3.1790000000000003,0.314,9.262,173.912574
9719,1389,cell_4,3.043,0.319,9.262,173.912574
9720,1389,cell_5,3.138,0.321,9.262,173.912574
9721,1389,cell_6,3.153,0.322,9.262,173.912574
9722,1389,cell_average,3.1295,0.3185,9.262,173.912574
9723,1390,cell_1,3.18,0.318,9.029,169.7452
9724,1390,cell_2,3.193,0.317,9.029,169.7452
9725,1390,cell_3,3.1870000000000003,0.314,9.029,169.7452
9726,1390,cell_4,2.949,0.319,9.029,169.7452
9727,1390,cell_5,3.138,0.321,9.029,169.7452
9728,1390,cell_6,3.153,0.322,9.029,169.7452
9729,1390,cell_average,3.1333333333333333,0.3185,9.029,169.7452
9730,1391,cell_1,3.18,0.318,8.095,152.26695
9731,1391,cell_2,3.193,0.317,8.095,152.26695
9732,1391,cell_3,3.197,0.314,8.095,152.26695
9733,1391,cell_4,2.949,0.319,8.095,152.26695
9734,1391,cell_5,3.138,0.321,8.095,152.26695
9735,1391,cell_6,3.153,0.322,8.095,152.26695
9736,1391,cell_average,3.135,0.3185,8.095,152.26695
9737,1392,cell_1,3.18,0.318,10.664,199.56609600000002
9738,1392,cell_2,3.193,0.317,10.664,199.56609600000002
9739,1392,cell_3,3.197,0.314,10.664,199.56609600000002
9740,1392,cell_4,2.998,0.319,10.664,199.56609600000002
9741,1392,cell_5,3.033,0.321,10.664,199.56609600000002
9742,1392,cell_6,3.113,0.322,10.664,199.56609600000002
9743,1392,cell_average,3.119,0.3185,10.664,199.56609600000002
9744,1393,cell_1,3.18,0.318,8.64,161.68896000000004
9745,1393,cell_2,3.193,0.317,8.64,161.68896000000004
9746,1393,cell_3,3.197,0.314,8.64,161.68896000000004
9747,1393,cell_4,2.998,0.319,8.64,161.68896000000004
9748,1393,cell_5,3.033,0.321,8.64,161.68896000000004
9749,1393,cell_6,3.113,0.322,8.64,161.68896000000004
9750,1393,cell_average,3.119,0.3185,8.64,161.68896000000004
9751,1394,cell_1,3.1550000000000002,0.318,8.64,160.73856
9752,1394,cell_2,3.172,0.317,8.64,160.73856
9753,1394,cell_3,3.176,0.314,8.64,160.73856
9754,1394,cell_4,2.955,0.319,8.64,160.73856
9755,1394,cell_5,3.033,0.321,8.64,160.73856
9756,1394,cell_6,3.113,0.322,8.64,160.73856
9757,1394,cell_average,3.1006666666666667,0.3185,8.64,160.73856
9758,1395,cell_1,3.1550000000000002,0.318,9.029,167.975516
9759,1395,cell_2,3.172,0.317,9.029,167.975516
9760,1395,cell_3,3.176,0.314,9.029,167.975516
9761,1395,cell_4,2.955,0.319,9.029,167.975516
9762,1395,cell_5,3.033,0.321,9.029,167.975516
9763,1395,cell_6,3.113,0.322,9.029,167.975516
9764,1395,cell_average,3.1006666666666667,0.3185,9.029,167.975516
9765,1396,cell_1,3.1550000000000002,0.318,7.939,148.467239
9766,1396,cell_2,3.172,0.317,7.939,148.467239
9767,1396,cell_3,3.176,0.314,7.939,148.467239
9768,1396,cell_4,2.943,0.319,7.939,148.467239
9769,1396,cell_5,3.125,0.321,7.939,148.467239
9770,1396,cell_6,3.13,0.322,7.939,148.467239
9771,1396,cell_average,3.1168333333333336,0.3185,7.939,148.467239
9772,1397,cell_1,3.1550000000000002,0.318,11.676,218.352876
9773,1397,cell_2,3.172,0.317,11.676,218.352876
9774,1397,cell_3,3.176,0.314,11.676,218.352876
9775,1397,cell_4,2.943,0.319,11.676,218.352876
9776,1397,cell_5,3.125,0.321,11.676,218.352876
9777,1397,cell_6,3.13,0.322,11.676,218.352876
9778,1397,cell_average,3.1168333333333336,0.3185,11.676,218.352876
9779,1398,cell_1,3.1470000000000002,0.318,10.508000000000001,197.424304
9780,1398,cell_2,3.178,0.317,10.508000000000001,197.424304
9781,1398,cell_3,3.19,0.314,10.508000000000001,197.424304
9782,1398,cell_4,3.0180000000000002,0.319,10.508000000000001,197.424304
9783,1398,cell_5,3.125,0.321,10.508000000000001,197.424304
9784,1398,cell_6,3.13,0.322,10.508000000000001,197.424304
9785,1398,cell_average,3.1313333333333335,0.3185,10.508000000000001,197.424304
9786,1399,cell_1,3.1470000000000002,0.318,9.73,182.80724
9787,1399,cell_2,3.178,0.317,9.73,182.80724
9788,1399,cell_3,3.19,0.314,9.73,182.80724
9789,1399,cell_4,3.0180000000000002,0.319,9.73,182.80724
9790,1399,cell_5,3.125,0.321,9.73,182.80724
9791,1399,cell_6,3.13,0.322,9.73,182.80724
9792,1399,cell_average,3.1313333333333335,0.3185,9.73,182.80724
9793,1400,cell_1,3.1470000000000002,0.318,10.664,200.12062400000002
9794,1400,cell_2,3.178,0.317,10.664,200.12062400000002
9795,1400,cell_3,3.19,0.314,10.664,200.12062400000002
9796,1400,cell_4,2.998,0.319,10.664,200.12062400000002
9797,1400,cell_5,3.119,0.321,10.664,200.12062400000002
9798,1400,cell_6,3.134,0.322,10.664,200.12062400000002
9799,1400,cell_average,3.127666666666667,0.3185,10.664,200.12062400000002
9800,1401,cell_1,3.1470000000000002,0.318,11.442,212.47794000000002
9801,1401,cell_2,3.096,0.317,11.442,212.47794000000002
9802,1401,cell_3,3.0620000000000003,0.314,11.442,212.47794000000002
9803,1401,cell_4,3.012,0.319,11.442,212.47794000000002
9804,1401,cell_5,3.119,0.321,11.442,212.47794000000002
9805,1401,cell_6,3.134,0.322,11.442,212.47794000000002
9806,1401,cell_average,3.095,0.3185,11.442,212.47794000000002
9807,1402,cell_1,3.088,0.318,8.328,155.308872
9808,1402,cell_2,3.1630000000000003,0.317,8.328,155.308872
9809,1402,cell_3,3.133,0.314,8.328,155.308872
9810,1402,cell_4,3.012,0.319,8.328,155.308872
9811,1402,cell_5,3.119,0.321,8.328,155.308872
9812,1402,cell_6,3.134,0.322,8.328,155.308872
9813,1402,cell_average,3.108166666666667,0.3185,8.328,155.308872
9814,1403,cell_1,3.088,0.318,9.885,182.58583500000003
9815,1403,cell_2,3.1630000000000003,0.317,9.885,182.58583500000003
9816,1403,cell_3,3.133,0.314,9.885,182.58583500000003
9817,1403,cell_4,2.9370000000000003,0.319,9.885,182.58583500000003
9818,1403,cell_5,3.0340000000000003,0.321,9.885,182.58583500000003
9819,1403,cell_6,3.116,0.322,9.885,182.58583500000003
9820,1403,cell_average,3.0785000000000005,0.3185,9.885,182.58583500000003
9821,1404,cell_1,3.088,0.318,10.819,199.83774900000006
9822,1404,cell_2,3.1630000000000003,0.317,10.819,199.83774900000006
9823,1404,cell_3,3.133,0.314,10.819,199.83774900000006
9824,1404,cell_4,2.9370000000000003,0.319,10.819,199.83774900000006
9825,1404,cell_5,3.0340000000000003,0.321,10.819,199.83774900000006
9826,1404,cell_6,3.116,0.322,10.819,199.83774900000006
9827,1404,cell_average,3.0785000000000005,0.3185,10.819,199.83774900000006
9828,1405,cell_1,3.091,0.318,10.897,201.779749
9829,1405,cell_2,3.138,0.317,10.897,201.779749
9830,1405,cell_3,3.15,0.314,10.897,201.779749
9831,1405,cell_4,2.988,0.319,10.897,201.779749
9832,1405,cell_5,3.0340000000000003,0.321,10.897,201.779749
9833,1405,cell_6,3.116,0.322,10.897,201.779749
9834,1405,cell_average,3.0861666666666667,0.3185,10.897,201.779749
9835,1406,cell_1,3.091,0.318,11.131,206.112727
9836,1406,cell_2,3.138,0.317,11.131,206.112727
9837,1406,cell_3,3.15,0.314,11.131,206.112727
9838,1406,cell_4,2.988,0.319,11.131,206.112727
9839,1406,cell_5,3.0340000000000003,0.321,11.131,206.112727
9840,1406,cell_6,3.116,0.322,11.131,206.112727
9841,1406,cell_average,3.0861666666666667,0.3185,11.131,206.112727
9842,1407,cell_1,3.091,0.318,10.041,185.12591700000002
9843,1407,cell_2,3.142,0.317,10.041,185.12591700000002
9844,1407,cell_3,3.144,0.314,10.041,185.12591700000002
9845,1407,cell_4,2.942,0.319,10.041,185.12591700000002
9846,1407,cell_5,3.0500000000000003,0.321,10.041,185.12591700000002
9847,1407,cell_6,3.068,0.322,10.041,185.12591700000002
9848,1407,cell_average,3.0728333333333335,0.3185,10.041,185.12591700000002
9849,1408,cell_1,3.091,0.318,9.807,180.81165900000002
9850,1408,cell_2,3.142,0.317,9.807,180.81165900000002
9851,1408,cell_3,3.144,0.314,9.807,180.81165900000002
9852,1408,cell_4,2.942,0.319,9.807,180.81165900000002
9853,1408,cell_5,3.0500000000000003,0.321,9.807,180.81165900000002
9854,1408,cell_6,3.068,0.322,9.807,180.81165900000002
9855,1408,cell_average,3.0728333333333335,0.3185,9.807,180.81165900000002
9856,1409,cell_1,3.1750000000000003,0.318,10.43,195.76066999999998
9857,1409,cell_2,3.1550000000000002,0.317,10.43,195.76066999999998
9858,1409,cell_3,3.15,0.314,10.43,195.76066999999998
9859,1409,cell_4,3.0340000000000003,0.319,10.43,195.76066999999998
9860,1409,cell_5,3.117,0.321,10.43,195.76066999999998
9861,1409,cell_6,3.138,0.322,10.43,195.76066999999998
9862,1409,cell_average,3.1281666666666665,0.3185,10.43,195.76066999999998
9863,1410,cell_1,3.1750000000000003,0.318,10.975,205.98977499999998
9864,1410,cell_2,3.1550000000000002,0.317,10.975,205.98977499999998
9865,1410,cell_3,3.15,0.314,10.975,205.98977499999998
9866,1410,cell_4,3.0340000000000003,0.319,10.975,205.98977499999998
9867,1410,cell_5,3.117,0.321,10.975,205.98977499999998
9868,1410,cell_6,3.138,0.322,10.975,205.98977499999998
9869,1410,cell_average,3.1281666666666665,0.3185,10.975,205.98977499999998
9870,1411,cell_1,3.174,0.318,10.664,197.571928
9871,1411,cell_2,3.099,0.317,10.664,197.571928
9872,1411,cell_3,3.09,0.314,10.664,197.571928
9873,1411,cell_4,2.995,0.319,10.664,197.571928
9874,1411,cell_5,3.076,0.321,10.664,197.571928
9875,1411,cell_6,3.093,0.322,10.664,197.571928
9876,1411,cell_average,3.0878333333333337,0.3185,10.664,197.571928
9877,1412,cell_1,3.174,0.318,11.131,206.224037
9878,1412,cell_2,3.099,0.317,11.131,206.224037
9879,1412,cell_3,3.09,0.314,11.131,206.224037
9880,1412,cell_4,2.995,0.319,11.131,206.224037
9881,1412,cell_5,3.076,0.321,11.131,206.224037
9882,1412,cell_6,3.093,0.322,11.131,206.224037
9883,1412,cell_average,3.0878333333333337,0.3185,11.131,206.224037
9884,1413,cell_1,3.123,0.318,8.951,167.70593599999998
9885,1413,cell_2,3.178,0.317,8.951,167.70593599999998
9886,1413,cell_3,3.18,0.314,8.951,167.70593599999998
9887,1413,cell_4,3.024,0.319,8.951,167.70593599999998
9888,1413,cell_5,3.1,0.321,8.951,167.70593599999998
9889,1413,cell_6,3.1310000000000002,0.322,8.951,167.70593599999998
9890,1413,cell_average,3.122666666666666,0.3185,8.951,167.70593599999998
9891,1414,cell_1,3.123,0.318,9.73,182.30128
9892,1414,cell_2,3.178,0.317,9.73,182.30128
9893,1414,cell_3,3.18,0.314,9.73,182.30128
9894,1414,cell_4,3.024,0.319,9.73,182.30128
9895,1414,cell_5,3.1,0.321,9.73,182.30128
9896,1414,cell_6,3.1310000000000002,0.322,9.73,182.30128
9897,1414,cell_average,3.122666666666666,0.3185,9.73,182.30128
9898,1415,cell_1,3.11,0.318,9.73,177.71845000000002
9899,1415,cell_2,3.108,0.317,9.73,177.71845000000002
9900,1415,cell_3,3.128,0.314,9.73,177.71845000000002
9901,1415,cell_4,2.865,0.319,9.73,177.71845000000002
9902,1415,cell_5,3.0100000000000002,0.321,9.73,177.71845000000002
9903,1415,cell_6,3.044,0.322,9.73,177.71845000000002
9904,1415,cell_average,3.044166666666667,0.3185,9.73,177.71845000000002
9905,1416,cell_1,3.11,0.318,9.029,164.914685
9906,1416,cell_2,3.108,0.317,9.029,164.914685
9907,1416,cell_3,3.128,0.314,9.029,164.914685
9908,1416,cell_4,2.865,0.319,9.029,164.914685
9909,1416,cell_5,3.0100000000000002,0.321,9.029,164.914685
9910,1416,cell_6,3.044,0.322,9.029,164.914685
9911,1416,cell_average,3.044166666666667,0.3185,9.029,164.914685
9912,1417,cell_1,3.169,0.318,9.885,185.70949499999998
9913,1417,cell_2,3.181,0.317,9.885,185.70949499999998
9914,1417,cell_3,3.18,0.314,9.885,185.70949499999998
9915,1417,cell_4,3.0220000000000002,0.319,9.885,185.70949499999998
9916,1417,cell_5,3.105,0.321,9.885,185.70949499999998
9917,1417,cell_6,3.13,0.322,9.885,185.70949499999998
9918,1417,cell_average,3.1311666666666667,0.3185,9.885,185.70949499999998
9919,1418,cell_1,3.169,0.318,7.861,147.684607
9920,1418,cell_2,3.181,0.317,7.861,147.684607
9921,1418,cell_3,3.18,0.314,7.861,147.684607
9922,1418,cell_4,3.0220000000000002,0.319,7.861,147.684607
9923,1418,cell_5,3.105,0.321,7.861,147.684607
9924,1418,cell_6,3.13,0.322,7.861,147.684607
9925,1418,cell_average,3.1311666666666667,0.3185,7.861,147.684607
9926,1419,cell_1,3.114,0.318,8.562,157.087014
9927,1419,cell_2,3.142,0.317,8.562,157.087014
9928,1419,cell_3,3.122,0.314,8.562,157.087014
9929,1419,cell_4,2.9410000000000003,0.319,8.562,157.087014
9930,1419,cell_5,2.945,0.321,8.562,157.087014
9931,1419,cell_6,3.083,0.322,8.562,157.087014
9932,1419,cell_average,3.0578333333333334,0.3185,8.562,157.087014
9933,1420,cell_1,3.114,0.318,9.73,178.51631000000003
9934,1420,cell_2,3.142,0.317,9.73,178.51631000000003
9935,1420,cell_3,3.122,0.314,9.73,178.51631000000003
9936,1420,cell_4,2.9410000000000003,0.319,9.73,178.51631000000003
9937,1420,cell_5,2.945,0.321,9.73,178.51631000000003
9938,1420,cell_6,3.083,0.322,9.73,178.51631000000003
9939,1420,cell_average,3.0578333333333334,0.3185,9.73,178.51631000000003
9940,1421,cell_1,3.165,0.318,10.741,201.69449799999998
9941,1421,cell_2,3.178,0.317,10.741,201.69449799999998
9942,1421,cell_3,3.176,0.314,10.741,201.69449799999998
9943,1421,cell_4,3.021,0.319,10.741,201.69449799999998
9944,1421,cell_5,3.105,0.321,10.741,201.69449799999998
9945,1421,cell_6,3.133,0.322,10.741,201.69449799999998
9946,1421,cell_average,3.1296666666666666,0.3185,10.741,201.69449799999998
9947,1422,cell_1,3.165,0.318,9.029,169.546562
9948,1422,cell_2,3.178,0.317,9.029,169.546562
9949,1422,cell_3,3.176,0.314,9.029,169.546562
9950,1422,cell_4,3.021,0.319,9.029,169.546562
9951,1422,cell_5,3.105,0.321,9.029,169.546562
9952,1422,cell_6,3.133,0.322,9.029,169.546562
9953,1422,cell_average,3.1296666666666666,0.3185,9.029,169.546562
9954,1423,cell_1,3.165,0.318,11.831,221.227869
9955,1423,cell_2,3.172,0.317,11.831,221.227869
9956,1423,cell_3,3.1750000000000003,0.314,11.831,221.227869
9957,1423,cell_4,2.982,0.319,11.831,221.227869
9958,1423,cell_5,3.095,0.321,11.831,221.227869
9959,1423,cell_6,3.11,0.322,11.831,221.227869
9960,1423,cell_average,3.1165000000000003,0.3185,11.831,221.227869
9961,1424,cell_1,3.165,0.318,8.951,167.37474900000004
9962,1424,cell_2,3.172,0.317,8.951,167.37474900000004
9963,1424,cell_3,3.1750000000000003,0.314,8.951,167.37474900000004
9964,1424,cell_4,2.982,0.319,8.951,167.37474900000004
9965,1424,cell_5,3.095,0.321,8.951,167.37474900000004
9966,1424,cell_6,3.11,0.322,8.951,167.37474900000004
9967,1424,cell_average,3.1165000000000003,0.3185,8.951,167.37474900000004
9968,1425,cell_1,3.164,0.318,9.34,174.65800000000002
